,mssubclass,mszoning,lotshape,lotconfig,neighborhood,condition1,bldgtype,housestyle,overallqual,overallcond,roofstyle,exterior1st,exterior2nd,masvnrtype,masvnrarea,extercond,foundation,bsmtqual,bsmtexposure,bsmtfintype1,totalbsmtsf,heatingqc,1stflrsf,grlivarea,bsmtfullbath,fullbath,halfbath,bedroomabvgr,totrmsabvgrd,fireplaces,garagetype,garagefinish,garagearea,saletype,saleprice,houseage,renoage,outdoorfeature
1246,45,RM,Reg,Inside,IDOTRR,Norm,1Fam,1.5Unf,7,7,Gable,Wd Sdng,Wd Sdng,None,0.0,3,PConc,3,1,1,637.0,5,1108,1108,0.0,1,0,3,6,1,Attchd,1,280.0,WD ,139400,77.5,57.5,1.0
1247,50,RL,Reg,Corner,OldTown,Artery,1Fam,1.5Fin,3,4,Gable,Wd Sdng,Wd Sdng,None,0.0,3,PConc,3,1,1,672.0,3,694,1214,0.0,1,0,3,6,0,Detchd,1,936.0,WD ,105000,91.08333333333326,56.08333333333326,1.0
1248,20,RL,IR1,Inside,NAmes,Norm,1Fam,1Story,8,6,Flat,Wd Sdng,Wd Sdng,None,0.0,4,PConc,3,4,5,2217.0,5,2217,2217,1.0,2,0,4,8,1,Attchd,1,621.0,WD ,268000,37.83333333333326,37.83333333333326,1.0
1249,80,RL,IR1,CulDSac,Edwards,Norm,1Fam,SLvl,6,7,Flat,Plywood,Plywood,None,0.0,4,CBlock,4,3,1,697.0,3,1575,2201,0.0,2,0,4,8,1,Attchd,1,432.0,WD ,274970,40.66666666666674,40.66666666666674,1.0
1250,120,RL,Reg,Inside,Blmngtn,Norm,TwnhsE,1Story,7,5,Gable,VinylSd,VinylSd,BrkFace,16.0,3,PConc,4,3,6,1220.0,5,1220,1220,0.0,2,0,2,5,1,Attchd,3,397.0,WD ,180000,4.6666666666667425,3.6666666666667425,1.0
1251,70,RM,Reg,Inside,OldTown,Norm,1Fam,2Story,7,9,Gambrel,MetalSd,MetalSd,None,0.0,5,BrkTil,3,1,3,689.0,5,689,1378,0.0,2,0,3,7,1,Detchd,1,360.0,WD ,161000,80.83333333333326,3.8333333333332575,1.0
1252,20,RL,Reg,Inside,Edwards,Norm,1Fam,1Story,4,7,Gable,MetalSd,MetalSd,None,0.0,3,CBlock,0,0,0,0.0,5,930,930,0.0,1,0,2,6,0,Detchd,1,308.0,WD ,84900,64.33333333333326,4.3333333333332575,0.0
1253,190,RL,Reg,Inside,NAmes,Norm,2fmCon,1Story,5,5,Gable,MetalSd,MetalSd,None,0.0,3,CBlock,3,3,3,988.0,3,988,988,1.0,1,0,2,5,0,Attchd,1,264.0,WD ,119000,52.33333333333326,52.33333333333326,0.0
1254,20,RL,IR1,Inside,Timber,Norm,1Fam,1Story,8,5,Gable,VinylSd,VinylSd,BrkFace,674.0,3,PConc,5,3,6,1964.0,5,1964,1964,1.0,2,1,3,7,1,Attchd,3,892.0,WD ,370000,3.5,2.5,1.0
1255,20,RL,Reg,Inside,CollgCr,Norm,1Fam,1Story,7,5,Gable,VinylSd,VinylSd,None,0.0,3,PConc,4,1,1,1270.0,5,1270,1270,0.0,2,0,2,6,0,Attchd,2,524.0,WD ,175900,2.5833333333332575,1.5833333333332575,1.0
1256,90,RL,Reg,Inside,SawyerW,Feedr,Duplex,2Story,5,5,Gable,Plywood,Plywood,None,0.0,3,Slab,0,0,0,0.0,3,1120,2240,0.0,2,0,6,12,0,Detchd,1,528.0,WD ,142953,30.5,30.5,1.0
1257,120,RL,IR2,FR2,Veenker,Norm,TwnhsE,1Story,8,5,Gable,BrkFace,BrkFace,None,0.0,3,PConc,4,4,2,1494.0,5,1494,1494,1.0,1,1,1,5,1,Attchd,3,478.0,WD ,279700,13.416666666666742,12.416666666666742,1.0
1258,20,RL,Reg,Corner,NAmes,Feedr,1Fam,1Story,5,5,Gable,BrkFace,BrkFace,None,0.0,3,CBlock,2,2,4,1179.0,4,1364,1364,0.0,1,1,3,6,1,Attchd,2,331.0,WD ,132000,49.25,49.25,1.0
1259,60,RL,Reg,Inside,CollgCr,PosN,1Fam,2Story,9,5,Hip,VinylSd,VinylSd,BrkFace,204.0,3,PConc,5,2,6,1440.0,5,1476,2153,1.0,2,1,3,8,2,Attchd,3,736.0,WD ,313000,9.416666666666742,9.416666666666742,1.0
1260,50,C (all),Reg,Inside,IDOTRR,Norm,1Fam,1.5Fin,4,6,Gable,MetalSd,MetalSd,None,0.0,3,CBlock,3,1,3,637.0,4,897,1336,0.0,1,1,3,7,0,CarPort,1,570.0,COD,108000,86.75,56.75,1.0
1261,60,RL,Reg,Inside,Edwards,Norm,1Fam,2Story,7,5,Gable,VinylSd,VinylSd,Stone,92.0,3,PConc,4,1,1,746.0,5,760,1656,0.0,2,1,3,7,1,BuiltIn,3,397.0,WD ,165400,5.5833333333332575,4.5833333333332575,1.0
1262,60,RL,IR1,Inside,CollgCr,PosN,1Fam,2Story,6,5,Gable,VinylSd,VinylSd,BrkFace,68.0,3,PConc,4,1,1,781.0,5,795,1499,0.0,2,1,3,6,1,Attchd,2,473.0,WD ,187000,11.666666666666742,11.666666666666742,1.0
1263,60,RL,IR1,Inside,NoRidge,Norm,1Fam,2Story,8,5,Gable,VinylSd,VinylSd,BrkFace,506.0,3,PConc,4,1,6,1462.0,5,1490,2794,1.0,2,1,4,9,1,Attchd,3,810.0,WD ,403000,14.583333333333258,13.583333333333258,1.0
1264,60,RL,IR1,Inside,NWAmes,Norm,1Fam,2Story,6,6,Gable,Plywood,Plywood,BrkFace,298.0,3,CBlock,3,1,2,848.0,3,1118,2030,0.0,2,1,4,8,1,Attchd,3,551.0,WD ,195000,31.5,31.5,1.0
1265,80,RL,IR1,Inside,NAmes,Norm,1Fam,SLvl,6,5,Hip,WdShing,Wd Shng,BrkFace,291.0,3,CBlock,3,3,5,1218.0,3,1254,1254,1.0,1,0,3,6,1,Attchd,2,525.0,WD ,158500,46.41666666666674,46.41666666666674,1.0
1266,60,RL,Reg,Corner,CollgCr,Norm,1Fam,2Story,8,5,Gable,VinylSd,VinylSd,BrkFace,210.0,3,PConc,4,2,6,1065.0,5,1091,1989,1.0,2,1,3,7,1,Attchd,3,586.0,WD ,255000,4.9166666666667425,4.9166666666667425,1.0
1267,20,RL,IR1,CulDSac,Crawfor,Norm,1Fam,1Story,5,5,Gable,BrkFace,MetalSd,None,0.0,3,PConc,3,1,3,1898.0,5,1898,1898,0.0,2,1,3,7,2,Attchd,1,484.0,WD ,236500,52.33333333333326,52.33333333333326,1.0
1268,20,RL,Reg,Inside,NAmes,Norm,1Fam,1Story,5,6,Hip,HdBoard,HdBoard,BrkFace,52.0,3,CBlock,3,1,4,988.0,3,988,988,1.0,1,0,3,5,0,Detchd,1,360.0,WD ,129250,41.91666666666674,41.91666666666674,0.0
1269,20,RL,IR1,Inside,Crawfor,Norm,1Fam,1Story,7,8,Gable,BrkFace,Wd Sdng,None,0.0,3,CBlock,3,1,5,1501.0,3,1801,1801,1.0,2,0,1,6,2,Attchd,3,484.0,WD ,289000,51.25,13.25,1.0
1270,90,RL,Reg,Inside,Mitchel,Norm,Duplex,2Story,5,4,Gable,Plywood,Plywood,None,0.0,3,CBlock,0,0,0,0.0,3,936,1872,0.0,2,2,4,8,0,Attchd,1,484.0,WD ,100000,32.91666666666674,32.91666666666674,0.0
1271,60,RL,Reg,Inside,CollgCr,Norm,1Fam,2Story,8,5,Gable,VinylSd,VinylSd,BrkFace,256.0,3,PConc,4,2,6,1531.0,5,1531,2439,1.0,2,1,4,7,1,Attchd,3,560.0,WD ,275000,6.0833333333332575,6.0833333333332575,1.0
1272,60,RL,IR1,Inside,CollgCr,Norm,1Fam,2Story,8,5,Gable,VinylSd,VinylSd,BrkFace,192.0,3,PConc,4,3,1,850.0,5,886,1764,0.0,2,1,3,7,1,Attchd,1,560.0,WD ,207000,9.5,8.5,1.0
1273,20,RL,Reg,Corner,NAmes,Feedr,1Fam,1Story,5,8,Hip,MetalSd,MetalSd,BrkFace,166.0,3,CBlock,3,2,6,864.0,4,1200,1200,1.0,1,1,1,6,0,Detchd,1,884.0,WD ,146000,41.83333333333326,8.833333333333258,1.0
1274,160,RM,Reg,Inside,BrDale,Norm,Twnhs,2Story,6,7,Gable,HdBoard,HdBoard,BrkFace,380.0,3,CBlock,3,1,5,494.0,5,494,1030,0.0,1,1,3,6,0,Detchd,1,264.0,WD ,116000,34.58333333333326,34.58333333333326,0.0
1275,60,RL,Reg,Inside,CollgCr,Norm,1Fam,2Story,7,5,Gable,VinylSd,VinylSd,BrkFace,573.0,3,PConc,4,1,6,1057.0,5,1057,2034,1.0,2,1,3,8,0,Attchd,2,645.0,WD ,219500,12.166666666666742,11.166666666666742,1.0
1276,120,RL,Reg,Inside,NridgHt,Norm,TwnhsE,1Story,7,5,Gable,VinylSd,VinylSd,Stone,163.0,3,PConc,4,1,1,1405.0,5,1405,1405,0.0,2,0,2,6,1,Attchd,2,478.0,WD ,173000,6.9166666666667425,6.9166666666667425,1.0
1277,20,RL,Reg,Inside,Edwards,Norm,1Fam,1Story,4,6,Gable,VinylSd,VinylSd,None,0.0,3,CBlock,3,1,5,1134.0,5,1229,1229,0.0,1,0,3,6,0,Attchd,2,284.0,WD ,135000,53.33333333333326,53.33333333333326,0.0
1278,60,RL,Reg,Inside,CollgCr,Norm,1Fam,2Story,7,5,Gable,VinylSd,VinylSd,None,0.0,3,PConc,4,1,6,979.0,5,992,1932,1.0,2,1,3,7,1,Attchd,2,610.0,WD ,213000,4.5,4.5,1.0
1279,20,RL,Reg,Inside,Sawyer,Norm,1Fam,1Story,6,5,Gable,VinylSd,VinylSd,None,0.0,3,CBlock,3,1,3,967.0,3,1299,1299,0.0,1,0,3,6,1,Attchd,1,494.0,WD ,150000,53.83333333333326,12.833333333333258,1.0
1280,120,RL,Reg,Inside,Blmngtn,Norm,TwnhsE,1Story,7,5,Gable,VinylSd,VinylSd,BrkFace,72.0,3,PConc,5,3,1,1258.0,5,1402,1402,0.0,0,2,2,7,1,Attchd,3,648.0,New,194201,1.1666666666667425,0.16666666666674246,1.0
1281,120,RL,Reg,Inside,Blmngtn,Norm,TwnhsE,1Story,7,5,Gable,VinylSd,VinylSd,BrkFace,16.0,3,PConc,4,1,6,1346.0,5,1504,1504,0.0,2,0,1,7,1,Attchd,3,457.0,WD ,181000,4.4166666666667425,3.4166666666667425,1.0
1282,20,RL,Reg,Inside,NAmes,Norm,1Fam,1Story,6,6,Gable,MetalSd,MetalSd,BrkFace,243.0,3,CBlock,3,1,3,1442.0,4,1442,1442,0.0,1,1,4,7,0,Attchd,2,301.0,COD,157900,49.33333333333326,49.33333333333326,1.0
1283,60,RL,IR1,Corner,CollgCr,Norm,1Fam,2Story,7,5,Gable,VinylSd,VinylSd,None,0.0,3,PConc,4,2,6,951.0,5,951,1779,1.0,2,1,3,7,1,Attchd,3,586.0,WD ,217000,7.75,6.75,1.0
1284,60,FV,Reg,Inside,Somerst,Norm,1Fam,2Story,8,5,Gable,VinylSd,VinylSd,None,0.0,3,PConc,4,2,1,1082.0,5,1082,1953,0.0,2,1,3,9,1,Attchd,2,1043.0,WD ,252000,4.4166666666667425,3.4166666666667425,1.0
1285,60,RL,Reg,Inside,CollgCr,Norm,1Fam,2Story,7,5,Gable,VinylSd,VinylSd,None,0.0,3,PConc,4,1,1,872.0,5,872,1909,0.0,2,1,4,8,0,BuiltIn,2,529.0,WD ,197000,4.75,4.75,1.0
1286,60,RL,IR1,Inside,Gilbert,Norm,1Fam,2Story,7,5,Gable,VinylSd,VinylSd,BrkFace,200.0,3,PConc,4,1,1,868.0,5,868,1630,0.0,2,1,3,7,1,BuiltIn,3,436.0,WD ,189500,5.75,4.75,1.0
1287,50,RL,Reg,Inside,Edwards,Norm,1Fam,1.5Fin,5,7,Gable,Stucco,Stucco,None,0.0,3,BrkTil,3,1,1,686.0,4,686,1250,0.0,1,1,3,7,0,Detchd,1,280.0,WD ,116000,88.58333333333326,56.58333333333326,1.0
1288,20,RL,Reg,Inside,NWAmes,Feedr,1Fam,1Story,6,5,Hip,HdBoard,HdBoard,BrkFace,451.0,3,CBlock,3,1,5,1328.0,3,1328,1328,1.0,1,1,3,6,2,Attchd,1,528.0,WD ,143000,47.5,47.5,1.0
1289,20,RL,Reg,Inside,NAmes,Norm,1Fam,1Story,5,7,Gable,MetalSd,MetalSd,None,0.0,3,CBlock,3,1,4,876.0,3,988,988,0.0,1,0,3,6,0,Attchd,1,276.0,WD ,119000,57.41666666666674,57.41666666666674,1.0
1290,50,RL,Reg,Inside,NAmes,Norm,1Fam,1.5Fin,6,5,Gable,MetalSd,MetalSd,None,0.0,3,CBlock,3,1,3,854.0,2,854,1278,0.0,1,0,4,6,0,Attchd,1,240.0,WD ,127500,54.33333333333326,54.33333333333326,0.0
1291,60,FV,Reg,Inside,Somerst,Norm,1Fam,2Story,6,5,Gable,VinylSd,VinylSd,None,0.0,3,PConc,4,1,1,858.0,5,858,1716,0.0,2,1,3,7,0,Attchd,2,615.0,WD ,200825,1.1666666666667425,1.1666666666667425,1.0
1292,30,RL,Reg,Inside,Edwards,Feedr,1Fam,1Story,2,3,Gable,MetalSd,MetalSd,None,0.0,3,BrkTil,3,1,1,498.0,3,498,498,0.0,1,0,1,3,0,Detchd,1,216.0,ConLD,35000,84.16666666666674,51.16666666666674,1.0
1293,60,RL,IR1,Corner,NWAmes,Norm,1Fam,2Story,7,7,Mansard,Plywood,Plywood,BrkFace,168.0,3,PConc,4,1,5,1420.0,5,1420,2840,0.0,2,1,4,8,2,Attchd,3,1314.0,WD ,292500,31.0,31.0,1.0
1294,160,RM,Reg,Inside,BrDale,Norm,Twnhs,2Story,6,6,Gable,HdBoard,HdBoard,BrkFace,127.0,3,CBlock,3,1,3,483.0,3,483,987,0.0,1,1,2,5,0,Detchd,1,280.0,WD ,106000,38.75,38.75,0.0
1295,30,RL,Reg,Corner,Sawyer,Feedr,1Fam,1Story,4,4,Gable,Wd Sdng,Wd Sdng,None,0.0,3,BrkTil,2,1,1,660.0,3,756,756,0.0,1,0,2,4,0,Detchd,1,440.0,WD ,85000,83.5,60.5,1.0
1296,20,RL,Reg,Corner,NridgHt,Norm,1Fam,1Story,8,5,Hip,VinylSd,VinylSd,BrkFace,270.0,3,PConc,5,4,6,1712.0,5,1712,1712,1.0,2,0,3,8,1,Attchd,2,701.0,WD ,286500,7.75,6.75,1.0
1297,120,RL,Reg,Inside,NPkVill,Norm,TwnhsE,1Story,6,5,Gable,Plywood,Plywood,None,0.0,3,CBlock,4,1,5,1069.0,3,1069,1069,0.0,2,0,2,4,1,Attchd,2,440.0,WD ,127500,33.58333333333326,33.58333333333326,1.0
1298,20,FV,Reg,Inside,Somerst,Norm,1Fam,1Story,7,5,Gable,VinylSd,VinylSd,None,0.0,3,PConc,4,1,1,1335.0,5,1335,1335,0.0,2,0,3,6,0,Attchd,2,575.0,New,210400,1.5,0.5,1.0
1299,120,RL,IR1,Inside,NridgHt,Norm,TwnhsE,1Story,8,5,Hip,MetalSd,MetalSd,BrkFace,472.0,3,PConc,5,4,6,1518.0,5,1518,1518,0.0,1,1,1,6,1,Attchd,2,588.0,WD ,274000,5.3333333333332575,4.3333333333332575,1.0
1300,60,RL,IR1,Corner,Timber,Norm,1Fam,2Story,8,5,Gable,VinylSd,VinylSd,None,0.0,3,PConc,4,3,6,920.0,5,920,1780,1.0,2,1,3,6,1,Attchd,3,612.0,New,264966,1.0833333333332575,1.0833333333332575,1.0
1301,50,RM,Reg,Corner,IDOTRR,Artery,1Fam,1.5Fin,4,1,Gable,Wd Sdng,Wd Sdng,None,0.0,2,CBlock,3,1,1,771.0,2,866,1484,0.0,2,0,3,6,0,Detchd,1,264.0,COD,50000,97.75,57.75,1.0
1302,50,RM,Reg,Inside,OldTown,Artery,1Fam,1.5Fin,5,6,Gable,MetalSd,MetalSd,None,0.0,4,PConc,2,1,2,686.0,3,966,1652,1.0,2,0,4,7,0,Detchd,1,416.0,WD ,139000,95.5,60.5,1.0
1303,60,RL,IR1,Inside,Veenker,Norm,1Fam,2Story,7,5,Gable,HdBoard,HdBoard,BrkFace,272.0,3,PConc,4,1,6,1223.0,4,1271,2503,1.0,2,1,3,7,1,Attchd,2,564.0,WD ,300000,17.166666666666742,17.166666666666742,1.0
1304,80,RL,Reg,Inside,NAmes,Norm,1Fam,SLvl,8,7,Gable,Plywood,Wd Sdng,None,0.0,3,CBlock,4,4,6,1952.0,4,2000,2704,1.0,2,1,4,9,3,Attchd,3,538.0,WD ,345000,37.58333333333326,14.583333333333258,1.0
1305,20,RL,Reg,Inside,CollgCr,Norm,1Fam,1Story,8,5,Hip,HdBoard,HdBoard,BrkFace,519.0,3,PConc,4,4,4,1556.0,5,1592,1592,0.0,2,0,3,7,1,Attchd,3,484.0,WD ,228000,13.5,12.5,1.0
1306,80,RL,IR1,Corner,Gilbert,Norm,1Fam,SLvl,7,5,Gable,VinylSd,VinylSd,0,0.0,3,PConc,4,1,1,384.0,5,754,1394,0.0,2,1,3,7,1,BuiltIn,3,400.0,WD ,165500,4.8333333333332575,4.8333333333332575,1.0
1307,70,RM,Reg,Inside,OldTown,Norm,1Fam,2Story,4,4,Gable,MetalSd,MetalSd,None,0.0,3,CBlock,3,1,1,686.0,2,810,1328,0.0,1,0,3,8,0,Detchd,1,210.0,WD ,107000,81.75,56.75,1.0
1308,120,RL,Reg,Inside,StoneBr,Norm,TwnhsE,1Story,8,5,Gable,CemntBd,CmentBd,None,0.0,3,PConc,5,3,6,1593.0,5,1593,1593,1.0,1,1,0,5,1,Attchd,3,682.0,WD ,286000,7.6666666666667425,6.6666666666667425,1.0
1309,30,C (all),Reg,Inside,IDOTRR,Norm,1Fam,1Story,4,5,Gable,Wd Sdng,Wd Sdng,None,0.0,3,CBlock,3,1,3,720.0,3,720,720,0.0,1,0,2,4,0,0,0,0.0,WD ,34900,89.91666666666674,59.91666666666674,1.0
1310,20,RL,IR1,Inside,NAmes,Norm,1Fam,1Story,5,5,Gable,Wd Sdng,Wd Sdng,None,0.0,3,CBlock,3,1,3,912.0,3,912,912,0.0,1,0,2,5,0,Attchd,1,288.0,WD ,115000,42.91666666666674,42.91666666666674,0.0
1311,120,RL,Reg,Inside,Blmngtn,Norm,TwnhsE,1Story,8,5,Gable,VinylSd,VinylSd,BrkFace,40.0,3,PConc,4,4,1,1273.0,5,1456,1456,0.0,2,0,2,7,1,Attchd,3,400.0,WD ,215000,3.4166666666667425,3.4166666666667425,1.0
1312,70,RM,Reg,Inside,OldTown,Norm,1Fam,2Story,7,8,Gable,Wd Sdng,Wd Sdng,None,0.0,4,BrkTil,3,1,1,672.0,2,1272,1944,0.0,2,0,3,8,0,Detchd,1,216.0,WD ,179900,94.5,15.5,1.0
1313,120,RL,IR1,Corner,StoneBr,Norm,TwnhsE,1Story,8,5,Gable,HdBoard,HdBoard,None,0.0,3,PConc,4,3,6,1488.0,3,1502,1502,1.0,1,1,1,4,0,Attchd,2,528.0,WD ,212000,25.5,25.5,1.0
1314,60,RL,IR1,CulDSac,Gilbert,Norm,1Fam,2Story,8,5,Gable,VinylSd,VinylSd,BrkFace,216.0,3,PConc,4,1,1,1074.0,5,1074,2064,0.0,2,1,4,7,1,Attchd,3,527.0,WD ,250000,1.0833333333332575,1.0833333333332575,1.0
1315,50,RM,Reg,Inside,BrkSide,Norm,1Fam,1.5Fin,5,6,Gable,MetalSd,MetalSd,None,0.0,3,BrkTil,3,1,1,1042.0,5,1042,1576,0.0,1,0,3,8,1,Detchd,1,225.0,WD ,149000,78.66666666666674,56.66666666666674,0.0
1316,60,RL,Reg,Inside,Gilbert,Norm,1Fam,2Story,6,5,Gable,HdBoard,HdBoard,None,0.0,3,PConc,4,1,6,773.0,4,773,1658,1.0,2,1,3,8,1,Attchd,3,431.0,WD ,188000,13.5,12.5,1.0
1317,30,RL,Reg,Inside,OldTown,Norm,1Fam,1Story,3,8,Gable,VinylSd,VinylSd,None,0.0,4,PConc,3,1,1,713.0,5,713,713,0.0,1,0,2,5,0,Detchd,1,371.0,WD ,99800,76.83333333333326,5.8333333333332575,1.0
1318,70,RM,Reg,Inside,OldTown,Norm,1Fam,2Story,7,8,Gable,Wd Sdng,VinylSd,None,0.0,4,BrkTil,3,1,1,718.0,5,1576,2554,0.0,1,1,3,8,0,Detchd,1,704.0,WD ,159500,117.58333333333326,9.583333333333258,1.0
1319,80,RL,IR1,Inside,Gilbert,Norm,1Fam,SLvl,7,5,Gable,VinylSd,VinylSd,None,0.0,3,PConc,4,1,6,384.0,5,744,1374,1.0,2,1,3,7,1,BuiltIn,3,400.0,WD ,184500,6.5,6.5,1.0
1320,60,RL,IR1,Inside,CollgCr,Norm,1Fam,2Story,8,5,Gable,CemntBd,CmentBd,Stone,270.0,3,PConc,5,1,1,1482.0,5,1482,2574,0.0,2,1,3,10,1,BuiltIn,3,868.0,New,276000,0.9166666666667425,0.9166666666667425,1.0
1321,160,RL,Reg,Corner,NPkVill,Norm,TwnhsE,2Story,6,6,Gable,Plywood,Brk Cmn,None,0.0,3,CBlock,4,1,5,804.0,3,804,1548,1.0,2,1,3,7,1,Detchd,1,440.0,WD ,155000,31.583333333333258,31.583333333333258,1.0
1322,20,RL,IR1,Inside,Mitchel,Norm,1Fam,1Story,5,5,Hip,HdBoard,HdBoard,BrkFace,176.0,3,CBlock,3,1,4,1188.0,5,1404,1404,0.0,2,0,3,7,1,Attchd,1,504.0,WD ,160000,40.25,9.25,1.0
1323,60,RL,Reg,Inside,NAmes,Norm,1Fam,2Story,5,6,Gable,HdBoard,HdBoard,None,0.0,3,CBlock,3,1,5,720.0,4,720,1440,0.0,1,1,4,7,1,Attchd,3,480.0,WD ,157500,42.58333333333326,42.58333333333326,1.0
1324,20,RL,Reg,Inside,Mitchel,Norm,1Fam,1Story,8,5,Hip,VinylSd,VinylSd,None,0.0,4,PConc,4,4,6,1679.0,5,1803,1803,1.0,2,1,3,6,2,Attchd,1,482.0,WD ,285000,16.166666666666742,15.166666666666742,1.0
1325,90,RL,Reg,Inside,Edwards,Feedr,Duplex,1.5Fin,5,7,Gable,MetalSd,MetalSd,None,0.0,3,CBlock,3,1,5,1272.0,4,1272,2200,2.0,2,2,4,9,0,0,0,0.0,WD ,145900,108.75,5.75,1.0
1326,80,RL,IR1,Corner,SawyerW,Norm,1Fam,SLvl,7,5,Gable,VinylSd,VinylSd,None,0.0,3,PConc,4,3,1,672.0,5,1302,2037,0.0,2,1,3,8,1,Attchd,3,472.0,WD ,229000,12.166666666666742,12.166666666666742,1.0
1327,20,RM,IR1,FR3,BrkSide,Feedr,1Fam,1Story,4,7,Gable,MetalSd,CBlock,None,0.0,3,PConc,0,0,0,0.0,3,896,896,0.0,1,0,2,4,0,Detchd,1,280.0,ConLD,79000,62.33333333333326,58.33333333333326,0.0
1328,50,RL,Reg,Corner,OldTown,Norm,1Fam,1.5Fin,4,7,Gable,MetalSd,MetalSd,None,0.0,3,CBlock,3,2,5,1151.0,5,845,1281,1.0,2,0,1,6,0,Detchd,1,580.0,WD ,128500,82.66666666666674,14.666666666666742,0.0
1329,60,RL,IR1,Inside,NoRidge,Norm,1Fam,2Story,8,5,Gable,VinylSd,VinylSd,BrkFace,242.0,3,PConc,4,1,6,1044.0,5,1079,1976,1.0,2,1,3,7,1,Attchd,3,885.0,WD ,286000,8.166666666666742,8.166666666666742,1.0
1330,60,RL,IR1,Corner,Gilbert,Norm,1Fam,2Story,6,5,Gable,VinylSd,VinylSd,None,0.0,3,PConc,4,1,5,945.0,5,945,1608,0.0,2,1,3,7,1,Attchd,3,470.0,WD ,189500,12.583333333333258,12.583333333333258,1.0
1331,20,RL,Reg,Inside,NAmes,Norm,1Fam,1Story,5,5,Hip,Wd Sdng,Wd Sdng,BrkFace,140.0,3,Slab,0,0,0,0.0,3,1210,1210,0.0,1,1,2,7,0,Attchd,3,616.0,ConLD,102900,56.66666666666674,56.66666666666674,1.0
1332,50,RM,Reg,Corner,BrkSide,Feedr,1Fam,1.5Fin,5,6,Gable,MetalSd,MetalSd,None,0.0,4,CBlock,3,1,3,988.0,5,1030,1612,0.0,1,1,3,7,0,Detchd,1,363.0,WD ,128500,60.25,13.25,0.0
1333,50,RL,IR1,Inside,NAmes,Norm,1Fam,1.5Fin,5,6,Gable,MetalSd,MetalSd,None,0.0,3,CBlock,3,1,2,1216.0,5,1216,1728,1.0,1,0,3,7,1,Attchd,1,371.0,WD ,156000,54.5,3.5,1.0
1334,60,RL,IR1,Inside,Timber,Norm,1Fam,2Story,8,5,Hip,VinylSd,VinylSd,BrkFace,245.0,3,PConc,4,4,1,1094.0,5,1133,2482,0.0,2,1,4,9,1,BuiltIn,3,642.0,WD ,281213,2.1666666666667425,1.1666666666667425,1.0
1335,20,RL,IR2,Inside,NAmes,PosA,1Fam,1Story,7,7,Flat,Wd Sdng,Wd Sdng,None,0.0,3,CBlock,4,4,6,585.0,5,2069,2069,1.0,2,0,4,9,1,Attchd,2,505.0,WD ,242000,48.91666666666674,1.9166666666667425,0.0
1336,20,RL,IR1,Inside,NAmes,Norm,1Fam,1Story,6,5,Gable,Wd Sdng,Wd Sdng,BrkFace,30.0,3,CBlock,3,1,4,1478.0,5,1478,1478,1.0,2,0,3,6,2,Attchd,1,498.0,WD ,157500,50.0,50.0,1.0
1337,60,RL,Reg,Inside,Edwards,Norm,1Fam,2Story,7,5,Hip,HdBoard,Stucco,BrkFace,190.0,3,PConc,4,1,1,796.0,5,806,1724,0.0,2,1,3,8,1,BuiltIn,3,616.0,WD ,196500,3.4166666666667425,2.4166666666667425,1.0
1338,20,RL,IR1,CulDSac,CollgCr,Norm,1Fam,1Story,7,5,Gable,VinylSd,VinylSd,None,0.0,3,PConc,4,2,6,1425.0,5,1425,1425,1.0,2,0,3,5,0,Attchd,2,591.0,WD ,193000,8.416666666666742,8.416666666666742,1.0
1339,50,RM,Reg,Inside,BrkSide,Norm,1Fam,1.5Fin,5,8,Gable,Wd Sdng,Wd Sdng,None,0.0,4,BrkTil,3,1,3,672.0,5,899,1322,1.0,1,0,4,7,0,Detchd,1,280.0,WD ,132000,68.58333333333326,55.58333333333326,0.0
1340,70,RM,Reg,Inside,OldTown,Norm,1Fam,2Story,7,7,Gable,AsbShng,Wd Sdng,None,0.0,3,Stone,3,1,3,712.0,4,848,1428,1.0,1,0,4,7,0,Detchd,3,576.0,WD ,139900,106.41666666666674,36.41666666666674,1.0
1341,20,RL,Reg,Inside,NAmes,Norm,1Fam,1Story,6,6,Hip,MetalSd,MetalSd,BrkFace,220.0,3,CBlock,3,1,1,1194.0,3,1194,1194,1.0,1,0,3,6,0,Attchd,2,312.0,WD ,148000,51.33333333333326,51.33333333333326,1.0
1342,60,RL,Reg,Inside,NridgHt,Norm,1Fam,2Story,8,5,Hip,VinylSd,VinylSd,Stone,246.0,3,PConc,5,3,6,895.0,5,895,1818,1.0,2,1,3,8,1,Attchd,3,774.0,New,281500,0.6666666666667425,0.6666666666667425,1.0
1343,60,RL,IR1,Inside,NridgHt,Norm,1Fam,2Story,8,5,Gable,VinylSd,VinylSd,BrkFace,502.0,3,PConc,4,3,1,1706.0,5,1718,2956,0.0,2,1,5,11,1,BuiltIn,2,916.0,WD ,342000,3.6666666666667425,3.6666666666667425,1.0
1344,80,RL,Reg,Corner,Mitchel,Norm,1Fam,SLvl,6,6,Gable,Plywood,Plywood,BrkFace,257.0,3,CBlock,3,3,6,1128.0,3,1210,1210,1.0,2,0,3,6,0,Attchd,1,528.0,WD ,148000,31.416666666666742,31.416666666666742,0.0
